shop_id,product_id,reviewer_id,review,score
SHOP0378,P00982,CUST00144,Billion small laugh these remember manager charge audience.,4.8
SHOP0162,P00355,CUST00483,Leader choice reduce lawyer white avoid once character arm they buy join.,4.8
SHOP0436,P00259,CUST00442,Maybe trial anything out lay them clearly book scene five natural whose.,1.7
SHOP0376,P00605,CUST00605,Character certain century Congress conference gas rule main career six.,2.0
SHOP0013,P00523,CUST00110,Successful political movie factor begin real need well cultural.,1.5
SHOP0188,P00533,CUST00016,Market Mrs class car while suggest field make wish cultural start growth.,5.0
SHOP0470,P00229,CUST00724,Writer age care professional anyone why what read source general prevent approach modern.,2.9
SHOP0086,P00539,CUST00690,With movie send any seek prevent fall feeling.,4.5
SHOP0404,P00490,CUST00055,Practice woman talk group speech law even peace contain conference bag customer.,1.6
SHOP0224,P00998,CUST00387,Process only front gun than window rock crime figure trial.,4.3
SHOP0453,P00629,CUST00773,Right just century at easy age animal suffer.,1.5
SHOP0097,P00123,CUST00468,Western key enjoy lose seven establish information financial article.,4.6
SHOP0331,P00333,CUST00601,It we partner voice edge owner necessary American with run.,2.7
SHOP0217,P00674,CUST00160,Baby nice beyond issue three in inside ahead later church first wrong fast analysis.,1.8
SHOP0475,P00127,CUST00848,Parent security view interesting our financial information officer majority education.,4.2
SHOP0471,P00109,CUST00544,Black beyond summer mouth six act response large treat.,2.3
SHOP0144,P00900,CUST00545,Continue institution close trade discover administration reduce seat sure.,3.5
SHOP0369,P00772,CUST00470,This station none help same house.,3.4
SHOP0313,P00898,CUST00956,Focus concern player performance final form eat final.,4.5
SHOP0048,P00834,CUST00266,Town box room suddenly policy note send service.,2.9
SHOP0225,P00856,CUST00421,Real yeah up he see hand charge amount dinner.,2.5
SHOP0233,P00585,CUST00531,Perform with majority rest budget light read difficult both believe.,4.0
SHOP0479,P00984,CUST00358,Prepare certainly travel paper focus he include clearly contain follow kid.,3.2
SHOP0348,P00340,CUST00065,Billion arrive politics happy appear baby.,4.7
SHOP0182,P00359,CUST00436,Financial rest accept protect across strong push natural owner.,2.0
SHOP0362,P00914,CUST00292,Family contain human me while yet charge country she resource area.,2.7
SHOP0216,P00133,CUST00530,Let last because wide those campaign network cover evening lawyer sit choice by.,2.0
SHOP0027,P00985,CUST00276,Onto interview argue hour inside Mr party.,2.7
SHOP0294,P00163,CUST00747,Dark southern yard door everybody need human.,2.0
SHOP0471,P00109,CUST00845,Five state most do particular little science treat.,4.4
SHOP0082,P00389,CUST00906,Wait pretty light process small prove.,2.0
SHOP0367,P00716,CUST00366,Perform current paper unit she law film along mother lawyer deal whether.,4.6
SHOP0410,P00891,CUST00850,Pass interest amount crime himself spend into white various much stop find.,2.6
SHOP0260,P00319,CUST00383,Rather realize amount community community whether unit company campaign better cut.,1.5
SHOP0144,P00448,CUST00132,Blue child question he away town energy wear information maybe.,1.4
SHOP0262,P00546,CUST00359,Structure have bank couple senior practice realize ten raise design within community work.,4.8
SHOP0344,P00977,CUST00311,Magazine guy night adult assume economy.,1.5
SHOP0485,P00239,CUST00177,Treatment effort series side continue same from especially to significant month.,2.1
SHOP0475,P00146,CUST00715,Challenge value draw type day official life small responsibility.,2.1
SHOP0424,P00313,CUST00811,Conference away traditional special hair military add term the quite along have.,3.9
SHOP0470,P00602,CUST00609,His executive turn fight paper there plan thank short apply.,1.2
SHOP0254,P00303,CUST00147,Two side usually bag stock international toward face moment industry write third want.,2.4
SHOP0064,P00111,CUST00436,Lead capital coach especially community story scene board try word step floor.,1.1
SHOP0465,P00543,CUST00194,Strategy yard painting rock avoid meet capital situation behavior let idea.,2.3
SHOP0248,P00520,CUST00824,Successful fish write tonight rule soon assume station crime I continue.,3.8
SHOP0014,P00088,CUST00612,Including outside coach explain answer group.,2.9
SHOP0208,P00763,CUST00753,Research win leader consumer couple season responsibility list store line these before television.,3.1
SHOP0007,P00207,CUST00409,Although industry kid table Congress network vote speak debate brother same.,2.6
SHOP0352,P00270,CUST00864,Wonder especially season accept want book organization up save behind sign.,5.0
SHOP0132,P00411,CUST00297,Land class anyone future already eight future international section religious.,3.9
SHOP0159,P00869,CUST00863,Nor imagine determine professional guy effect on billion back home figure.,2.6
SHOP0393,P00227,CUST00243,Our admit leader third field drug force per itself million rest.,4.9
SHOP0343,P00787,CUST00678,Lay article finally campaign usually I shoulder per.,1.3
SHOP0433,P00465,CUST00724,Finish capital site court guess no face federal nor hard go sense.,1.8
SHOP0028,P00228,CUST00372,Break actually science situation again low southern whose lawyer reality discuss song major.,1.1
SHOP0454,P00471,CUST00155,Throw do value eye such far air here customer manager.,2.6
SHOP0434,P00080,CUST00558,Positive trip oil bring low perform vote even reason improve.,2.1
SHOP0477,P00182,CUST00912,Billion security science program government team book.,2.4
SHOP0357,P00427,CUST00204,Consumer inside material box tell apply bar back.,1.8
SHOP0311,P00878,CUST00500,Then tell thus eat learn use himself fear town offer including same lawyer.,2.3
SHOP0069,P00419,CUST00814,Down offer machine traditional ground medical shake provide two conference which.,3.0
SHOP0302,P00984,CUST00094,Open recent laugh require beyond sister.,2.7
SHOP0041,P00913,CUST00470,Baby southern kid child should event billion among structure war really plant.,1.7
SHOP0479,P00984,CUST00010,Again commercial our north success consider suggest occur share student blood.,3.4
SHOP0177,P00391,CUST00682,Do own pass far property space million.,4.0
SHOP0295,P00749,CUST00368,Pick big source public decide push total language trip power enjoy front cultural.,4.1
SHOP0181,P00147,CUST00161,Ok any coach policy want north grow executive system make best lead.,4.7
SHOP0430,P00983,CUST00910,Quite turn painting away develop value black suggest during close.,1.1
SHOP0265,P00902,CUST00098,Job relationship skin president husband story cold.,2.9
SHOP0253,P00746,CUST00702,Thus security involve general specific receive like paper what per least little.,1.7
SHOP0495,P00695,CUST00088,Glass lay young ago beautiful increase city treat draw remember.,1.7
SHOP0354,P00619,CUST00635,Car various social question clear newspaper ok natural lead need increase pressure.,3.1
SHOP0111,P00931,CUST00143,Mouth office six all firm strategy.,1.2
SHOP0134,P00606,CUST00801,Seat southern bar feel somebody cost star company simply nothing.,3.6
SHOP0032,P00820,CUST00814,Compare guess head under say help.,2.2
SHOP0381,P00627,CUST00113,Safe court film boy senior compare brother difficult floor choice.,3.8
SHOP0424,P00486,CUST00743,Turn who whatever nice sense ahead hospital likely will mean skin.,4.4
SHOP0212,P00134,CUST00601,Environment medical suggest see perform behavior foreign catch staff choice describe agency public.,2.7
SHOP0260,P00747,CUST00603,Society whether fill executive this television where although company attention would almost soldier.,3.1
SHOP0487,P00840,CUST00505,Behavior page structure although matter strong several treat.,1.7
SHOP0183,P00318,CUST00837,Style suddenly often seat hard increase.,2.8
SHOP0182,P00695,CUST00441,Challenge meet else assume in again manager executive beautiful.,3.7
SHOP0041,P00629,CUST00186,Our recent large free look remember.,2.8
SHOP0276,P00948,CUST00738,Natural those attack thousand popular bar power kind father media human rest.,4.9
SHOP0032,P00958,CUST00688,Color their Congress by box black treat job resource energy.,3.7
SHOP0188,P00267,CUST00358,Low difference rich economy service event meeting drive indicate wait story sort.,2.0
SHOP0145,P00399,CUST00349,Less sure lead lawyer analysis pull.,1.6
SHOP0456,P00549,CUST00802,Budget office may candidate even wish partner sure need war.,4.9
SHOP0315,P00369,CUST00307,Police he meet government debate spend realize might dinner.,2.6
SHOP0075,P00576,CUST00212,Stuff tonight little still direction leg player.,4.8
SHOP0182,P00418,CUST00363,Occur compare week rock evidence sport view interview mission pick nothing talk.,4.9
SHOP0452,P00659,CUST00373,Over wait onto over see prove Republican among trial.,2.3
SHOP0210,P00122,CUST00613,Tell great admit size data away decision.,4.7
SHOP0402,P00809,CUST00710,Future size support fast author positive argue section quality that tend argue bed.,3.8
SHOP0395,P00593,CUST00903,Ten to interview same never buy move night market market house most.,4.4
SHOP0479,P00137,CUST00254,Dark PM think customer power by sit family impact adult once process difference.,2.2
SHOP0375,P00437,CUST00645,Write onto serious item draw senior.,2.6
SHOP0159,P00138,CUST00595,Inside body city artist fast view human notice.,1.0
SHOP0433,P00629,CUST00599,Focus black live outside under city meet PM fund during recently care save.,2.6
SHOP0439,P00716,CUST00092,Attack itself century moment next according three kitchen free.,3.6
SHOP0215,P00102,CUST00672,Section stage message traditional wait Republican one.,1.7
SHOP0065,P00500,CUST00120,They just already try condition language beat team record.,1.1
SHOP0427,P00616,CUST00671,Land front structure media say source lose.,2.6
SHOP0272,P00645,CUST00121,Arm land human down protect purpose left performance whole.,4.8
SHOP0098,P00947,CUST00399,According seem mother accept single notice space wait use natural PM.,2.8
SHOP0097,P00744,CUST00282,Similar whose go business wrong wrong.,2.6
SHOP0242,P00739,CUST00654,Party concern happy notice let free.,1.4
SHOP0243,P00354,CUST00948,Room say reflect we moment fight result close half challenge.,5.0
SHOP0118,P00751,CUST00957,Hit in sister power office effort reason standard story reflect perhaps.,4.5
SHOP0092,P00144,CUST00444,Decision agreement home large official boy tough.,2.5
SHOP0371,P00224,CUST00666,Beautiful late also capital player Republican hospital station.,3.3
SHOP0391,P00650,CUST00435,Discuss high argue professional less season since attorney admit floor.,2.8
SHOP0166,P00642,CUST00518,Business I clearly parent note do study enough arm benefit and.,4.3
SHOP0457,P00010,CUST00972,Run let long nice scientist once race.,3.1
SHOP0051,P00158,CUST00181,Nor store game relationship current chance rest relationship door them seven case issue.,2.0
SHOP0163,P00999,CUST00927,Actually wish fill your meet various.,2.4
SHOP0207,P00404,CUST00063,Want care should where color be discover hot environmental nearly media.,4.9
SHOP0420,P00268,CUST00589,Positive story strong save collection year need person pull.,3.7
SHOP0439,P00540,CUST00927,Nothing discuss low reflect environmental interview two.,4.2
SHOP0017,P00133,CUST00559,Decision of hear in people low car when.,1.2
SHOP0133,P00947,CUST00911,Exactly family see step door believe factor consumer to their away.,2.6
SHOP0443,P00292,CUST00618,Single stuff push cut allow program expert kind today mean air couple bar.,3.9
SHOP0173,P00713,CUST00885,Million rather fish get join somebody.,3.9
SHOP0079,P00744,CUST00164,Million education where north structure heavy total car home risk live.,3.1
SHOP0148,P00404,CUST00097,Purpose since reduce job whether tell box evidence case.,2.7
SHOP0241,P00313,CUST00595,Address better action along others eight finally know out at month who morning.,1.0
SHOP0468,P00572,CUST00988,Big ago main crime hair though.,4.6
SHOP0348,P00029,CUST00973,Just who season power song minute candidate hospital also.,2.5
SHOP0383,P00995,CUST00076,Against bill someone street send man himself partner policy.,4.9
