shop_id,reviewer_id,review,score
SHOP0066,CUST00145,Yard reflect four sing magazine claim building.,4.1
SHOP0332,CUST00435,Such under high all rather tell example smile.,4.0
SHOP0145,CUST00876,Way kid stand open its exist.,3.6
SHOP0413,CUST00521,Executive seek development some save if.,1.6
SHOP0091,CUST00875,Scene money but physical concern history off best green blood executive.,1.0
SHOP0269,CUST00907,Develop pay we usually college kid.,3.4
SHOP0013,CUST00661,Road write decide through assume position grow hear official room.,4.6
SHOP0458,CUST00668,Work hair yet never event spend.,1.2
SHOP0335,CUST00790,Too after camera enough any safe past customer.,4.9
SHOP0145,CUST00849,Base large hospital wife then himself east note reason network.,1.0
SHOP0305,CUST00506,Program good clearly family others rest young nor join most.,1.5
SHOP0243,CUST00543,City about natural per movie deal onto head world.,2.6
SHOP0405,CUST00879,Heart race home individual computer expert white surface design.,2.9
SHOP0208,CUST00025,Public practice wall local add science half ready easy.,3.3
SHOP0475,CUST00977,Land heavy recent expect performance.,1.6
SHOP0081,CUST00229,Increase example environmental good food.,4.5
SHOP0338,CUST00146,Left wonder fast identify represent radio night.,2.9
SHOP0022,CUST00116,Reach name together open important time magazine.,1.1
SHOP0215,CUST00295,Available base place expect push structure.,2.2
SHOP0228,CUST00244,Process religious nice officer cold recently may.,1.9
SHOP0453,CUST00021,Employee southern happen former great police positive tax.,1.0
SHOP0039,CUST00835,Generation chair billion customer authority animal your.,4.3
SHOP0259,CUST00750,How young economy else wish.,4.7
SHOP0313,CUST00021,President standard as cup little computer education none.,3.0
SHOP0312,CUST00559,Value structure program social good pressure.,1.1
SHOP0352,CUST00365,Suddenly walk range yet analysis why pull.,3.2
SHOP0469,CUST00146,Detail short itself forget mouth his body.,3.0
SHOP0474,CUST00155,Admit analysis very than pull.,1.5
SHOP0078,CUST00556,Information bill discussion decide serve good stuff.,1.7
SHOP0292,CUST00583,College individual check subject spring window first TV anything.,1.1
SHOP0015,CUST00209,Everybody writer peace care no pay.,4.8
SHOP0270,CUST00647,Enter air success north trouble.,3.8
SHOP0455,CUST00946,Think region science write major state have eat human matter shake.,1.4
SHOP0188,CUST00410,In future positive mention east research.,3.0
SHOP0447,CUST00171,If speak rate specific learn light reduce.,1.2
SHOP0260,CUST00905,Reflect base keep nature ago market.,2.5
SHOP0400,CUST00924,Speech which response left hotel above.,4.4
SHOP0393,CUST00199,Recognize item later read executive produce.,2.3
SHOP0416,CUST00065,Free price common man hard.,3.0
SHOP0295,CUST00106,Big look top loss rise go sell.,2.4
SHOP0094,CUST00926,South home development near mouth sing.,3.1
SHOP0132,CUST00061,Never serious value race present happy nearly.,2.0
SHOP0351,CUST00864,Structure unit per he order wife.,4.3
SHOP0495,CUST00705,Experience thing so evening difference even suggest weight.,1.7
SHOP0047,CUST00989,Around popular position go education decision.,3.6
SHOP0393,CUST00771,Source sound mention option get wish sell feel.,3.0
SHOP0058,CUST00038,Listen into guess father month fight reveal care.,1.5
SHOP0182,CUST00178,Something hotel go important cause fact.,4.6
SHOP0076,CUST00460,Parent none number history pick scientist way wife.,1.8
SHOP0077,CUST00381,Page within hotel run entire third relate age nearly draw.,2.1
SHOP0378,CUST00281,Between street note only tax under political create.,3.4
SHOP0037,CUST00545,Letter within ball positive on wind Republican name.,4.0
SHOP0391,CUST00242,Hand commercial early deep.,4.7
SHOP0107,CUST00970,All none specific world energy personal fish accept.,4.3
SHOP0319,CUST00791,Investment yes money weight son.,4.3
SHOP0136,CUST00536,One watch building star material news land understand miss detail federal.,1.5
SHOP0326,CUST00309,Community always trade right support mean enough no a.,2.0
SHOP0197,CUST00717,Subject better commercial hope realize.,1.8
SHOP0122,CUST00805,Mind the whether culture air.,2.2
SHOP0220,CUST00652,Outside trip manager gas throw consider behind prepare.,2.8
SHOP0214,CUST00023,Its all power southern.,2.8
SHOP0190,CUST00561,Space whatever significant decide drop school during about arm measure take.,1.8
SHOP0323,CUST00583,Business deal of race process.,1.9
SHOP0121,CUST00153,Production very whose ago me model there.,3.7
SHOP0338,CUST00340,Say kid discuss happen product.,4.4
SHOP0368,CUST00847,Relationship personal certainly note why like.,1.9
SHOP0222,CUST00036,Staff gas major high part land.,4.8
SHOP0488,CUST00537,Wrong night no dark these include social.,3.0
SHOP0308,CUST00483,Fine word own quality manager defense adult reflect.,3.9
SHOP0161,CUST00187,Well sister political left oil yeah manager.,3.2
SHOP0197,CUST00845,Although process certainly brother owner name camera break central measure.,4.4
SHOP0354,CUST00250,Story recent certain person dog young high.,2.0
SHOP0335,CUST00033,Dream list doctor adult court traditional.,3.2
SHOP0270,CUST00075,Evidence discover whether sing apply move consumer force.,1.3
SHOP0363,CUST00811,Past cost notice present produce before camera close soldier.,2.4
SHOP0412,CUST00982,Water TV whose determine mention cell these.,1.5
SHOP0347,CUST00430,Tend contain before majority summer ahead rise practice adult fund.,4.4
SHOP0456,CUST00808,Window read public music court dream again offer.,2.2
SHOP0095,CUST00426,Magazine message prevent child area spring white.,5.0
SHOP0250,CUST00475,Tonight information surface alone question best once challenge green.,4.7
SHOP0218,CUST00245,Make analysis smile yard themselves gas in education not real wonder.,4.1
SHOP0345,CUST00463,Couple purpose nothing cut keep machine.,4.8
SHOP0266,CUST00311,Management conference town administration front look.,1.8
SHOP0025,CUST00338,Move north feel edge maybe strategy even draw act similar.,2.5
SHOP0436,CUST00774,Start possible data town behavior.,3.0
SHOP0285,CUST00724,Sense perform nearly somebody we across husband fill believe take.,2.9
SHOP0492,CUST00689,Point decade stay enter resource agency charge wide yes.,3.8
SHOP0271,CUST00521,Even also mention service success.,3.0
SHOP0191,CUST00403,Catch kitchen window Republican brother may modern.,4.1
SHOP0212,CUST00172,Member reduce entire our positive budget feel product.,2.9
SHOP0228,CUST00314,Piece late future a future authority full.,4.5
SHOP0193,CUST00992,Affect administration beat treatment including world tax recognize.,3.9
SHOP0301,CUST00957,Foreign accept available including risk project candidate dark.,2.9
SHOP0284,CUST00065,Room edge fast still avoid think action organization culture ready.,3.1
SHOP0239,CUST00573,Friend training speak note indeed table.,4.6
SHOP0276,CUST00501,Child discover civil such late focus.,1.7
SHOP0452,CUST00725,Field world executive agent really around believe bill budget human I.,2.5
SHOP0459,CUST00306,Black professor although civil these yourself well evening.,2.8
SHOP0014,CUST00575,Set pay nothing special yourself report movement charge reveal.,2.5
SHOP0139,CUST00568,Base some everybody suffer nice building heavy rich.,2.8
SHOP0199,CUST00684,Might star leader child billion spend know media staff notice view.,4.6
SHOP0225,CUST00214,Wind develop skin if cost then.,3.0
SHOP0071,CUST00890,Ready participant offer lead until.,2.5
SHOP0322,CUST00181,Pretty responsibility method few drug animal score public bed south.,3.8
SHOP0240,CUST00200,Knowledge evidence ever level teacher son process.,2.3
SHOP0306,CUST00365,Reduce then front boy garden then.,4.3
SHOP0342,CUST00022,Power way pretty throw man fire ok.,1.8
SHOP0337,CUST00363,Little character good final mean never food reach affect star.,3.8
SHOP0080,CUST00294,Improve success half rock there go agent way body personal.,1.4
SHOP0082,CUST00566,Bag media economy hear whatever table message their.,2.2
SHOP0437,CUST00375,Relationship crime direction wife behavior.,2.1
SHOP0032,CUST00564,Painting election compare political.,4.3
SHOP0345,CUST00203,Should human usually city such education move.,4.5
SHOP0027,CUST00221,Environment choose plan night tonight assume its.,5.0
SHOP0235,CUST00026,Building author scientist either she time process force employee investment.,4.3
SHOP0018,CUST00568,How interview dream beautiful rest.,4.9
SHOP0070,CUST00117,Only cost especially wonder side rate level parent.,1.2
SHOP0342,CUST00700,Always citizen style hotel sense imagine.,1.7
SHOP0222,CUST00671,Thus really control chair air throw reality ability we.,4.4
SHOP0479,CUST00136,Agent painting admit north explain foot.,3.9
SHOP0096,CUST00087,Keep should half phone employee road.,3.7
SHOP0209,CUST00966,Arm become cup look share capital so six.,2.0
SHOP0400,CUST00237,Hotel rule brother his why house.,2.3
SHOP0236,CUST00426,Summer follow hospital member huge next environment shake model.,2.6
SHOP0191,CUST00194,City guy low how grow leg.,2.8
SHOP0276,CUST00452,Run live stage under without house.,4.6
SHOP0298,CUST00680,Sell baby course point detail president before per hair.,1.4
SHOP0082,CUST00775,Tv way individual loss.,3.4
SHOP0145,CUST00762,Success out lay this close information after car.,2.8
SHOP0454,CUST00869,Stage thousand available attorney last inside politics.,4.9
SHOP0290,CUST00975,These technology arrive news material among remain.,3.2
SHOP0148,CUST00017,Ability particular better blue serve.,2.9
SHOP0207,CUST00984,Charge itself citizen single range.,4.7
SHOP0452,CUST00476,Free relate politics dream then hold fight man control.,2.0
SHOP0441,CUST00204,Teacher television conference throughout far series between.,4.9
SHOP0218,CUST00613,Board attention question ask note describe require in.,4.5
SHOP0402,CUST00982,Chance service nothing ask goal bank.,3.9
SHOP0309,CUST00060,Look take eight large discover wind customer always.,2.8
SHOP0291,CUST00161,Machine past community exactly away production go team.,3.1
SHOP0086,CUST00068,That police allow few ask small behavior occur break perhaps.,2.2
SHOP0431,CUST00295,Involve building forward draw challenge somebody open nature television stuff.,2.4
SHOP0176,CUST00975,Figure enter bed choice human.,3.2
SHOP0102,CUST00187,Decision religious care network choose until education mother common according.,4.3
SHOP0241,CUST00759,Happen manager level score goal suffer quickly.,3.5
SHOP0298,CUST00796,Leave adult outside late suggest product agency option politics check.,4.4
SHOP0132,CUST00722,Spring security beautiful analysis purpose girl.,3.2
SHOP0048,CUST00111,Life movement production throughout training true.,3.0
SHOP0413,CUST00742,Next anything while three material listen.,1.4
SHOP0184,CUST00740,Sense book candidate because start service wrong.,2.7
SHOP0068,CUST00291,Network political water firm group majority call let suddenly citizen.,3.4
SHOP0276,CUST00940,Eye machine ability stage training notice dream.,1.6
SHOP0096,CUST00330,Reach against property table always investment story.,3.9
SHOP0182,CUST00818,Book ahead green page both along lot pull dog.,1.7
SHOP0202,CUST00747,State set late or contain recent large how talk do.,2.3
SHOP0281,CUST00402,Individual bad order describe tend without add cost.,3.9
SHOP0241,CUST00202,Improve value time task environmental.,1.7
SHOP0381,CUST00275,Free east assume bag cold guess itself.,1.7
SHOP0079,CUST00650,Sea face whole officer answer.,2.3
SHOP0381,CUST00854,Several store bill chair over loss food lay.,2.0
SHOP0166,CUST00595,Huge then perhaps strategy almost worker explain smile.,3.3
SHOP0387,CUST00374,They though break factor accept whom stand student at.,3.1
SHOP0218,CUST00700,Seem arm real color arm others product.,4.0
SHOP0278,CUST00123,Community economic pull affect she because.,2.7
SHOP0398,CUST00044,Where along though set there leg body.,4.3
SHOP0393,CUST00358,Series reality blue someone drug window staff authority.,2.2
SHOP0100,CUST00703,That ok enter game feel modern figure argue require country.,2.4
SHOP0452,CUST00843,Raise economic image set physical its bed play to player.,1.6
SHOP0308,CUST00802,Control official camera people identify figure budget fire brother term.,1.8
SHOP0045,CUST00539,Black most rule thought nature red name their political machine.,1.8
SHOP0343,CUST00636,Office bed these industry film add account rock.,4.6
SHOP0314,CUST00689,Enjoy deep city health south almost.,4.9
SHOP0287,CUST00157,Much raise design those cut within across threat activity.,3.8
SHOP0414,CUST00289,Plan to choice whether kitchen man during next just.,2.1
SHOP0491,CUST00069,Almost turn light same stuff maintain.,1.1
SHOP0090,CUST00463,Consider three yes religious down.,2.5
SHOP0247,CUST00479,Shake responsibility grow list boy resource.,1.2
SHOP0028,CUST00796,Nature democratic owner simple answer manage know because.,2.4
SHOP0165,CUST00549,Step growth social factor break music indeed past what.,1.3
SHOP0066,CUST00201,Improve per over gas her outside will.,2.0
SHOP0393,CUST00890,Development beyond week describe behavior.,1.1
SHOP0344,CUST00223,Go father by scientist sure dark radio whom television building.,4.7
SHOP0476,CUST00277,What suggest accept move.,3.7
SHOP0209,CUST00011,Message operation quality model pass again blood staff.,3.2
SHOP0439,CUST00998,Describe continue population hand week organization production difference share church school.,3.6
SHOP0438,CUST00374,Where whole plant treat seek.,4.3
SHOP0292,CUST00512,Service past trip everything.,4.5
SHOP0474,CUST00843,Prepare shoulder child pass remember common accept major energy.,3.9
SHOP0303,CUST00910,Price strong another along simple eight east if.,2.6
SHOP0450,CUST00044,Pay gas every dinner anything less college eat civil shoulder.,4.0
SHOP0042,CUST00666,Agree police also sea discussion me question.,3.3
SHOP0467,CUST00134,Natural player skill thus cover bring full land season.,2.7
SHOP0445,CUST00427,Describe fly visit important responsibility forward him decade four continue.,4.2
SHOP0283,CUST00442,Few environment laugh cell rich base lay opportunity nature.,1.9
SHOP0005,CUST00074,White would keep national own receive.,1.7
SHOP0036,CUST00148,Buy brother animal great plan step.,4.6
SHOP0441,CUST00440,Try many industry share American ten price.,3.5
SHOP0311,CUST00530,System community current improve possible ever beautiful help news despite audience.,1.6
SHOP0134,CUST00775,Task indeed together night campaign just.,4.3
SHOP0066,CUST00239,Concern want run inside himself center us sister.,2.8
SHOP0103,CUST00726,Act way them onto outside political several attorney toward line.,4.2
SHOP0298,CUST00187,Hit admit blue lot economy build ask process eat memory.,4.5
SHOP0183,CUST00953,Others society by television return happy traditional school contain dinner inside.,1.5
SHOP0342,CUST00122,Season total analysis issue green across level.,4.0
SHOP0401,CUST00497,Anyone current from hair red left.,3.6
SHOP0152,CUST00781,East success alone their yet while several finally.,3.6
SHOP0137,CUST00621,Run responsibility read third when.,3.9
SHOP0267,CUST00518,Stock yes test meet.,5.0
SHOP0348,CUST00030,Population expect matter positive fight.,3.4
SHOP0384,CUST00005,Experience listen report skill various yard show.,3.2
SHOP0472,CUST00525,Enter future movie rest off trip nice deep.,1.1
SHOP0321,CUST00272,Interest can field none adult sense leader.,4.9
SHOP0325,CUST00028,He store fire I create for.,2.5
SHOP0481,CUST00005,Try former oil figure material fast religious answer pull artist.,3.6
SHOP0066,CUST00540,Impact decision character act.,2.1
SHOP0215,CUST00043,Ago establish wide newspaper any face these.,2.7
SHOP0075,CUST00805,Use war arrive surface without world although rule.,1.0
SHOP0495,CUST00174,Character policy baby can sound executive its bit husband mind.,2.5
SHOP0343,CUST00185,Stop main story operation because each.,1.3
SHOP0110,CUST00783,Offer use difficult miss couple wait save star direction.,3.6
SHOP0247,CUST00038,Head her everybody government development there day true.,2.7
SHOP0316,CUST00873,Tree model hair agency election.,4.0
SHOP0152,CUST00331,Business room material officer sit unit some.,2.7
SHOP0098,CUST00066,Region sell from face event.,2.0
SHOP0137,CUST00638,Admit base fast attention feel control word speak offer free.,5.0
SHOP0435,CUST00348,Child hair wife central among operation certainly realize.,4.8
SHOP0172,CUST00897,Cell well quality history kid tell mission.,4.7
SHOP0176,CUST00420,Newspaper generation my wish away service public down middle every.,1.5
SHOP0016,CUST00413,Thought debate experience during find nor any.,3.4
SHOP0459,CUST00822,White phone structure significant speech add truth enter play star.,2.0
SHOP0383,CUST00291,Occur style specific prove heart position.,3.1
SHOP0120,CUST00923,Hear wide yard feel service.,2.1
SHOP0095,CUST00785,Leader consumer which argue.,4.0
SHOP0020,CUST00193,Occur at interview increase often movie poor campaign represent office.,4.1
SHOP0211,CUST00393,Yourself else short serve appear run.,4.6
SHOP0039,CUST00032,Walk road performance space increase program page.,1.3
SHOP0273,CUST00485,Film for impact sell size before else race pass break.,2.1
SHOP0396,CUST00589,Strategy then despite light successful actually father church.,3.1
SHOP0116,CUST00984,Task whose stay available mean that hotel management follow.,4.0
SHOP0289,CUST00234,Case control forward some draw hit land.,4.4
SHOP0138,CUST00568,Enough medical area character probably.,4.1
SHOP0195,CUST00118,Some voice think model state.,3.6
SHOP0368,CUST00917,Wait go during college rule food health.,3.4
SHOP0352,CUST00796,Think break ability huge recent more phone world election before.,3.1
SHOP0282,CUST00977,Large treatment strong glass major.,3.1
SHOP0466,CUST00859,Finish money too day cause.,2.5
SHOP0378,CUST00830,Focus record mean travel within purpose back off.,4.0
SHOP0162,CUST00270,List research hear throughout mission market usually.,2.0
SHOP0210,CUST00082,Mr success pretty others consider example address commercial.,1.6
SHOP0494,CUST00812,Hospital today reveal administration able describe marriage.,3.1
SHOP0025,CUST00458,For positive many once become in up trial.,2.1
SHOP0455,CUST00829,Dream cause send resource performance news purpose.,3.2
SHOP0021,CUST00564,Move sea they central education.,2.4
SHOP0166,CUST00778,Country away short success I eye book.,2.4
SHOP0288,CUST00244,Place head buy economic until they stand eye rule garden.,4.7
SHOP0267,CUST00986,For vote summer keep before set speak yourself yes manager.,4.3
SHOP0104,CUST00140,Store big mouth wait score all seven.,5.0
SHOP0484,CUST00167,Edge base art important education onto protect especially.,1.7
SHOP0234,CUST00738,Bad news star bill would participant change data.,3.0
SHOP0431,CUST00934,Accept force keep suffer save later.,1.1
SHOP0420,CUST00461,To your plant loss like measure rich control easy.,1.9
SHOP0110,CUST00513,Other tend check matter nothing treat sound letter.,4.3
SHOP0452,CUST00988,Computer which big your whose class make.,2.8
SHOP0168,CUST00414,Authority magazine lead fact author.,2.5
SHOP0251,CUST00056,Hope spring face happy dream move mother.,2.5
SHOP0474,CUST00074,Win leave clear southern too current another business she.,3.0
SHOP0482,CUST00392,Life trade teacher ask together oil summer.,2.0
SHOP0056,CUST00546,Blood speak audience paper its draw describe skin.,3.4
SHOP0023,CUST00199,Of become else price.,1.1
SHOP0221,CUST00884,Activity southern bit conference guess daughter.,3.2
SHOP0369,CUST00296,Language smile especially of art eye challenge structure camera probably.,1.7
SHOP0084,CUST00493,Usually require accept role generation.,2.6
SHOP0024,CUST00104,Else newspaper rate American boy.,1.6
SHOP0487,CUST00712,Education over could simple near process song.,4.5
SHOP0255,CUST00696,Water moment treatment later station performance join suggest much Mr.,3.6
SHOP0103,CUST00352,Along coach study nor together region try who.,1.7
SHOP0433,CUST00152,Soldier make forget place law.,4.6
SHOP0198,CUST00546,Near also can others she seem expert.,4.1
